路线编号,所在行政区划代码,路线名称,路段起止名称_起点名称,路段起止名称_止点名称,路段起止桩号_起点桩号,路段起止桩号_止点桩号,里程（公里）,路段基本属性_技术等级_代码,路段基本属性_技术等级_等级,路段基本属性_是否一幅高速,路段基本属性_车道数量(个),路段基本属性_面层类型_代码,路段基本属性_面层类型_类型,路段基本属性_路基宽度(米),路段基本属性_路面宽度(米),路段基本属性_面层厚度(厘米),路段基本属性_设计时速,路段基本属性_抗震等级,路段基本属性_防洪标准,修建改建_修建年度,修建改建_改建年度,最近一次修复养护年度,断链类型,是否城管路段,是否断头路段,收费路段性质,被重复主线_路线编号,被重复主线_起点桩号,被重复主线_终点桩号,被重复主线_是否长链,养护管理情况（公里）_养护里程,养护管理情况（公里）_可绿化里程,养护管理情况（公里）_已绿化里程,地貌,涵洞数量（个）,管养单位名称,省际出入口,国道调整前路线编号,是否按干线公路管理接养,备注
S315,231025,绥芬河—柳树,柳树镇出口,G201,175.846,180.591,4.745,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,40,<0.05或6度以下,50.0,1960.0,2011.0,,0,否,否,非收费,,,,,4.745,4.619,1.602,山岭,11,林口县农村公路事业发展中心, ,X066,否,
S316,231083,海林—山河镇,海林高速收费所,绥满公路,0.0,2.669,2.669,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,80,0.05或6度,50.0,1963.0,1999.0,,0,否,否,非收费,,,,,2.669,2.669,0.0,平原,3,海林市公路养护事业发展中心, ,X065,是,
S316,231083,海林—山河镇,绥满公路,[新兴村入点],2.669,5.45,2.781,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,80,0.05或6度,50.0,1963.0,1999.0,,0,否,否,非收费,,,,,2.781,2.781,0.0,平原,1,海林市公路养护事业发展中心, ,X065,是,
S316,231083,海林—山河镇,[新兴村入点],[秦家村入点],5.45,7.643,2.193,11,一级,否,4.0,11,沥青混凝土,20.0,18.0,12,60,0.05或6度,100.0,1963.0,2015.0,,0,否,否,还贷,,,,,2.193,2.193,2.193,平原,10,海林市公路养护事业发展中心, ,X065,是,
S316,231083,海林—山河镇,[秦家村入点],[秦家村出点],7.643,8.586,0.943,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,80,0.10、0.15或7度,50.0,1963.0,2021.0,,0,否,否,非收费,,,,,0.943,0.943,0.943,平原,3,黑龙江省国道东部工程项目管理有限公司, ,X065,是,
S316,231083,海林—山河镇,[秦家村出点],海林/宁安界,8.586,18.521,9.935,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,80,0.10、0.15或7度,50.0,1963.0,2021.0,,0,否,否,非收费,,,,,9.935,9.935,9.935,平原,23,黑龙江省国道东部工程项目管理有限公司, ,X065,是,
S316,231084,海林—山河镇,海林/宁安界,精神病院北,18.521,27.055,8.534,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,60,0.10、0.15或7度,50.0,1970.0,2021.0,,0,否,否,非收费,,,,,8.534,8.534,8.534,微丘,15,黑龙江省国道东部工程项目管理有限公司,0,X065,是,
S316,231084,海林—山河镇,精神病院北,顺达加油站,27.055,30.37,3.315,12,二级,否,2.0,11,沥青混凝土,12.0,9.0,12,60,0.05或6度,50.0,1970.0,1999.0,,0,否,否,非收费,,,,,3.315,3.315,3.315,微丘,3,宁安市公路养护中心,0,X065,是,
S316,231084,海林—山河镇,顺达加油站,红城村,30.37,33.689,3.319,13,三级,否,2.0,12,水泥混凝土,8.5,7.0,22,40,0.05或6度,25.0,1970.0,2012.0,,0,否,否,非收费,,,,,3.319,3.319,1.467,微丘,0,宁安市农村公路事业发展中心,0,X065,否,
S316,231084,海林—山河镇,红城村,宁西西桥,33.689,42.746,9.057,13,三级,否,2.0,12,水泥混凝土,8.5,7.0,22,30,0.05或6度,25.0,1970.0,2014.0,,0,否,否,非收费,,,,,9.057,9.057,9.057,微丘,10,宁安市农村公路事业发展中心, ,X072,否,
S316,231084,海林—山河镇,宁西西桥,兴华村东,42.746,65.784,23.038,13,三级,否,2.0,12,水泥混凝土,8.5,7.0,22,40,0.05或6度,25.0,1970.0,2014.0,,0,否,否,非收费,,,,,23.038,23.038,8.554,微丘,29,宁安市农村公路事业发展中心, ,Y001231084,否,
S316,231084,海林—山河镇,兴华村东,胡家村,65.784,75.306,9.522,13,三级,否,2.0,12,水泥混凝土,8.5,7.0,22,40,0.05或6度,25.0,1970.0,2014.0,,0,否,否,非收费,,,,,9.522,9.522,9.522,微丘,3,宁安市农村公路事业发展中心, ,Y001231084,否,
S316,231084,海林—山河镇,胡家村,沙兰镇,75.306,85.197,9.891,13,三级,否,2.0,12,水泥混凝土,8.5,7.0,22,40,0.05或6度,25.0,1970.0,2015.0,,0,否,否,非收费,,,,,9.891,9.891,9.891,微丘,7,宁安市农村公路事业发展中心, ,Y006231084,否,
S316,231084,海林—山河镇,沙兰镇,[桦树村入点],85.197,96.419,11.222,30,等外,否,,36,无路面,6.5,0.0,0,0,0.05或6度,50.0,1970.0,,,0,否,否,非收费,,,,,11.222,11.222,8.753,山岭,2,宁安市农村公路事业发展中心, ,C885231084,否,
S316,231084,海林—山河镇,[桦树村入点],[桦树村出点],96.419,97.024,0.605,14,四级,否,1.0,12,水泥混凝土,6.0,3.5,22,20,0.05或6度,50.0,1970.0,2009.0,,0,否,否,非收费,,,,,0.605,0.605,0.472,山岭,1,宁安市农村公路事业发展中心, ,C885231084,否,
S316,231084,海林—山河镇,[桦树村出点],小北湖母树林,97.024,101.45,4.426,30,等外,否,,36,无路面,6.5,0.0,0,0,0.05或6度,50.0,1970.0,,,0,否,否,非收费,,,,,4.426,4.426,3.452,山岭,3,宁安市农村公路事业发展中心, ,C885231084,否,
S316,231084,海林—山河镇,小北湖母树林,[小北湖母树林林场入点],101.45,109.233,7.783,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,40,0.05或6度,50.0,1970.0,2009.0,,0,否,否,非收费,,,,,7.783,7.783,6.071,山岭,2,宁安市农村公路事业发展中心, ,C885231084,否,
S316,231084,海林—山河镇,[小北湖母树林林场入点],C886231084,109.233,110.38,1.147,14,四级,否,1.0,12,水泥混凝土,5.5,3.5,22,40,0.05或6度,50.0,1970.0,2009.0,,0,否,否,非收费,,,,,1.147,1.147,0.895,山岭,0,宁安市农村公路事业发展中心, ,C885231084,否,
S316,231084,海林—山河镇,C886231084,北湖1号桥,110.38,122.825,12.445,14,四级,否,1.0,12,水泥混凝土,5.5,3.5,22,40,0.05或6度,50.0,1970.0,,,0,否,否,非收费,,,,,12.445,12.445,9.707,山岭,3,宁安市农村公路事业发展中心, ,C886231084,否,
S316,231084,海林—山河镇,北湖1号桥,海林界/宁安界,122.825,129.815,6.99,14,四级,否,2.0,31,砂石路面,7.5,6.0,0,40,0.05或6度,50.0,1970.0,,,0,否,否,非收费,,,,,6.99,6.99,5.452,山岭,2,宁安市农村公路事业发展中心, ,近年新建,否,
S316,231083,海林—山河镇,海林界/宁安界,苗圃,129.815,131.745,1.93,13,三级,否,2.0,31,砂石路面,7.5,6.0,0,40,0.05或6度,25.0,1990.0,2007.0,,0,否,否,非收费,,,,,1.93,1.93,1.505,山岭,3,海林市公路养护事业发展中心, ,C892231083,否,
S316,231083,海林—山河镇,苗圃,柳河林场入点,131.745,139.362,7.617,14,四级,否,1.0,12,水泥混凝土,4.5,3.5,22,40,<0.05或6度以下,25.0,1990.0,2007.0,,0,否,否,非收费,,,,,7.617,7.617,5.941,山岭,8,海林市公路养护事业发展中心, ,C892231083,否,
S316,231083,海林—山河镇,柳河林场入点,柳河林场,139.362,141.932,2.57,13,三级,否,2.0,12,水泥混凝土,7.5,6.0,22,40,0.05或6度,25.0,1990.0,2007.0,,0,否,否,非收费,,,,,2.57,2.57,2.009,山岭,4,海林市公路养护事业发展中心, ,C892231083,否,
S316,231083,海林—山河镇,柳河林场,柳河出口,141.932,143.23,1.298,12,二级,否,2.0,11,沥青混凝土,12.0,10.5,11,80,<0.05或6度以下,50.0,1965.0,2017.0,,0,否,否,非收费,G333,398.679,399.977,否,1.298,1.298,1.298,山岭,0,大海林林业局有限公司, ,近年新建,是,
S316,231083,海林—山河镇,柳河出口,雪乡岔道,143.23,176.93,33.7,12,二级,否,2.0,11,沥青混凝土,10.0,8.5,11,60,<0.05或6度以下,50.0,1965.0,2017.0,,0,否,否,非收费,G333,399.977,433.677,否,33.7,33.7,33.7,山岭,0,大海林林业局有限公司, ,Y552231083,是,
S316,231083,海林—山河镇,雪乡岔道,雪乡景区,176.93,182.873,5.943,12,二级,否,2.0,11,沥青混凝土,10.0,8.5,11,60,<0.05或6度以下,50.0,1965.0,2017.0,,0,否,否,非收费,,,,,5.943,5.943,5.943,山岭,15,大海林林业局有限公司, ,Y552231083,是,
S316,231083,海林—山河镇,雪乡景区,五常/海林界,182.873,203.607,20.734,12,二级,否,2.0,12,水泥混凝土,9.0,7.0,22,60,0.05或6度,50.0,2005.0,,,0,否,否,非收费,,,,,20.734,20.734,20.734,山岭,24,大海林林业局有限公司, ,X217,是,
S316,230184,海林—山河镇,五常/海林界,雪乡公路K129,203.607,213.974,10.367,12,二级,否,2.0,12,水泥混凝土,9.0,7.0,22,80,0.05或6度,50.0,1966.0,2005.0,,0,否,否,非收费,,,,,10.367,10.367,10.367,平原,1,大海林林业局有限公司, ,X217,是,
S316,230184,海林—山河镇,雪乡公路K129,雪乡公路K134,213.974,219.474,5.5,12,二级,否,2.0,12,水泥混凝土,8.5,7.0,22,80,0.05或6度,50.0,1966.0,2016.0,,0,否,否,非收费,,,,,5.5,5.5,5.5,平原,1,大海林林业局有限公司, ,X217,是,
S316,230184,海林—山河镇,雪乡公路K134,大海林山河屯界,219.474,223.9,4.426,12,二级,否,2.0,12,水泥混凝土,9.0,7.0,22,80,0.05或6度,50.0,1966.0,2005.0,,0,否,否,非收费,,,,,4.426,4.426,4.426,平原,0,大海林林业局有限公司, ,X217,是,
S316,230184,海林—山河镇,大海林山河屯界,东方红桥,223.9,229.491,5.591,12,二级,否,2.0,12,水泥混凝土,9.0,7.0,22,80,0.10、0.15或7度,50.0,1966.0,2005.0,,0,否,否,非收费,,,,,5.591,5.591,5.591,平原,2,五常市公路管理站, ,X217,是,
S316,230184,海林—山河镇,东方红桥,奋斗林场,229.491,255.528,26.037,12,二级,否,2.0,11,沥青混凝土,9.0,7.0,13,80,0.10、0.15或7度,50.0,1966.0,2022.0,,0,否,否,非收费,,,,,26.037,26.037,26.037,平原,3,黑龙江省国道西部工程项目管理有限公司, ,X217,是,
S316,230184,海林—山河镇,奋斗林场,沙河子镇,255.528,266.975,11.447,12,二级,否,2.0,12,水泥混凝土,9.0,7.0,22,80,0.10、0.15或7度,50.0,1966.0,2005.0,,0,否,否,非收费,,,,,11.447,11.447,11.447,平原,6,五常市公路管理站, ,X217,是,
S316,230184,海林—山河镇,沙河子镇,水渠桥,266.975,296.537,29.562,12,二级,否,2.0,12,水泥混凝土,8.5,7.0,22,40,0.10、0.15或7度,50.0,1966.0,2005.0,,0,否,否,非收费,,,,,29.562,29.144,29.144,微丘,74,五常市公路管理站, ,X163,是,
S316,230184,海林—山河镇,水渠桥,春日甲,296.537,297.453,0.916,12,二级,否,2.0,12,水泥混凝土,12.5,12.0,22,40,0.05或6度,50.0,1966.0,2021.0,,0,否,否,非收费,,,,,0.916,0.877,0.877,微丘,0,黑龙江省国道西部工程项目管理有限公司, ,X163,是,
S316,230184,海林—山河镇,春日甲,米业,297.453,297.965,0.512,12,二级,否,2.0,12,水泥混凝土,8.5,7.0,22,40,0.05或6度,50.0,1966.0,2021.0,,0,否,否,非收费,,,,,0.512,0.512,0.512,微丘,2,黑龙江省国道西部工程项目管理有限公司, ,X217,是,
S316,230184,海林—山河镇,米业,山河镇出点,297.965,317.343,19.378,12,二级,否,2.0,12,水泥混凝土,8.5,7.0,22,40,0.10、0.15或7度,50.0,1966.0,2005.0,,0,否,否,非收费,,,,,19.378,19.378,19.378,微丘,25,五常市公路管理站, ,X217,是,
S316,230184,海林—山河镇,山河镇出点,山河屯林业局,317.343,318.047,0.704,12,二级,否,2.0,11,沥青混凝土,12.5,12.0,11,40,0.05或6度,50.0,1966.0,2021.0,,0,否,否,非收费,,,,,0.704,0.693,0.693,微丘,1,黑龙江省国道西部工程项目管理有限公司, ,X217,是,
S316,230184,海林—山河镇,山河屯林业局,山河外环道口,318.047,318.665,0.618,12,二级,否,2.0,11,沥青混凝土,12.5,12.0,11,40,0.05或6度,50.0,1966.0,2021.0,,0,否,否,非收费,,,,,0.618,0.609,0.609,微丘,0,黑龙江省国道西部工程项目管理有限公司, ,X161,是,
S316,230184,海林—山河镇,山河外环道口,黑大公路,318.665,321.163,2.498,12,二级,否,2.0,11,沥青混凝土,14.0,12.0,12,40,0.10、0.15或7度,50.0,2013.0,,,0,否,否,非收费,,,,,2.498,2.461,2.298,微丘,10,五常市公路管理站, ,近年新建,是,
S317,231086,三岔口—石岩镇,三岔口口岸,口岸大楼前门,0.0,0.985,0.985,11,一级,否,4.0,12,水泥混凝土,24.5,23.5,22,80,0.05或6度,100.0,1980.0,2014.0,,0,否,否,非收费,,,,,0.985,0.985,0.985,微丘,0,东宁市公路养护中心, ,近年新建,是,
S317,231086,三岔口—石岩镇,口岸大楼前门,一街村,0.985,10.611,9.626,11,一级,否,4.0,11,沥青混凝土,24.5,23.5,11,80,0.10、0.15或7度,100.0,1980.0,2021.0,,0,否,否,非收费,,,,,9.626,9.0,7.98,微丘,13,黑龙江省国道东部工程项目管理有限公司, ,X092,是,
S317,231086,三岔口—石岩镇,一街村,北河沿,10.611,16.606,5.995,11,一级,否,4.0,11,沥青混凝土,24.5,23.5,12,80,0.05或6度,100.0,1980.0,2014.0,,0,否,否,非收费,,,,,5.995,5.956,4.21,微丘,6,东宁市公路养护中心, ,X093,是,
S317,231086,三岔口—石岩镇,北河沿,北河沿村出点,16.606,17.533,0.927,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,0.927,0.921,0.527,山岭,2,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,北河沿村出点,暖泉二村入点,17.533,20.085,2.552,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,2.552,2.532,1.952,山岭,3,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,暖泉二村入点,暖泉二村出点,20.085,20.821,0.736,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,0.736,0.721,0.666,山岭,2,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,暖泉二村出点,太平沟村入点,20.821,25.083,4.262,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,4.262,4.232,2.262,山岭,9,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,太平沟村入点,太平沟村出点,25.083,26.02,0.937,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,0.937,0.921,0.637,山岭,1,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,太平沟村出点,东宁/道河界,26.02,27.612,1.592,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,1.592,1.57,1.292,山岭,2,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,东宁/道河界,道河镇入点,27.612,64.253,36.641,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,36.641,36.441,32.54,山岭,28,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,道河镇入点,道河镇出点,64.253,66.562,2.309,14,四级,否,1.0,12,水泥混凝土,6.5,3.5,22,30,0.05或6度,50.0,1980.0,2004.0,,0,否,否,非收费,,,,,2.309,2.209,1.509,山岭,3,东宁市交通事业发展中心, ,Y001231024,否,
S317,231086,三岔口—石岩镇,道河镇出点,沙洞经营所,66.562,88.123,21.561,14,四级,否,2.0,12,水泥混凝土,6.5,6.0,22,40,0.05或6度,50.0,1965.0,2013.0,,0,否,否,非收费,,,,,21.561,21.561,16.818,山岭,39,东宁市交通事业发展中心, ,C872231024,否,
S317,231086,三岔口—石岩镇,沙洞经营所,黄松经营所,88.123,115.967,27.844,13,三级,否,2.0,12,水泥混凝土,7.5,6.0,22,40,0.05或6度,25.0,1980.0,2008.0,,0,否,否,非收费,,,,,27.844,27.844,21.718,山岭,28,东宁市交通事业发展中心, ,Y551231024,否,
S317,231086,三岔口—石岩镇,黄松经营所,青山检查站,115.967,127.959,11.992,13,三级,否,2.0,12,水泥混凝土,7.5,6.0,22,40,0.05或6度,25.0,1980.0,2010.0,,0,否,否,非收费,,,,,11.992,11.992,9.354,山岭,10,东宁市交通事业发展中心, ,C873231024,否,
S317,231086,三岔口—石岩镇,青山检查站,东宁/穆棱界,127.959,141.845,13.886,14,四级,否,1.0,31,砂石路面,4.5,3.5,0,30,0.05或6度,50.0,1972.0,,,0,否,否,非收费,,,,,13.886,13.886,10.831,山岭,10,东宁市交通事业发展中心, ,近年新建,否,
S317,231085,三岔口—石岩镇,东宁/穆棱界,东光青年点,141.845,151.117,9.272,14,四级,否,2.0,31,砂石路面,7.5,6.0,0,30,0.05或6度,25.0,1966.0,,,0,否,否,非收费,S206,344.414,353.686,否,9.272,0.715,0.715,山岭,0,穆棱市公路事业发展中心, ,C473231085,否,
S317,231085,三岔口—石岩镇,东光青年点,东光村,151.117,152.69,1.573,14,四级,否,1.0,12,水泥混凝土,6.0,3.5,22,30,0.05或6度,25.0,1966.0,2006.0,,0,否,否,非收费,S206,342.841,344.414,否,1.573,1.573,0.0,山岭,0,穆棱市公路事业发展中心, ,C473231085,否,
S317,231085,三岔口—石岩镇,东光村,东升村岔口,152.69,156.516,3.826,14,四级,否,1.0,12,水泥混凝土,5.0,3.5,22,40,0.05或6度,25.0,1973.0,2006.0,,0,否,否,非收费,S206,339.015,342.841,否,3.826,3.826,2.984,山岭,0,穆棱市公路事业发展中心, ,Y554231085,否,
S317,231085,三岔口—石岩镇,东升村岔口,共和乡东出口,156.516,157.47,0.954,14,四级,否,1.0,11,沥青混凝土,6.5,3.5,12,20,0.05或6度,25.0,1972.0,2013.0,,0,否,否,非收费,S206,338.061,339.015,否,0.954,0.954,0.954,山岭,0,穆棱市公路事业发展中心, ,C469231085,否,
S317,231085,三岔口—石岩镇,共和乡东出口,碱厂村,157.47,158.048,0.578,14,四级,否,1.0,11,沥青混凝土,6.5,3.5,12,20,0.05或6度,25.0,1973.0,2013.0,,0,否,否,非收费,S206,337.483,338.061,否,0.578,0.578,0.578,山岭,0,穆棱市公路事业发展中心, ,C469231085,否,
S317,231085,三岔口—石岩镇,碱厂村,共和乡西出口,158.048,158.373,0.325,14,四级,否,1.0,11,沥青混凝土,6.5,3.5,12,20,0.05或6度,25.0,1973.0,2013.0,,0,否,否,非收费,,,,,0.325,0.325,0.325,山岭,0,穆棱市公路事业发展中心, ,Y017231085,否,
S317,231085,三岔口—石岩镇,共和乡西出口,六峰村,158.373,159.718,1.345,14,四级,否,1.0,11,沥青混凝土,6.5,3.5,12,20,0.05或6度,25.0,1973.0,2013.0,,0,否,否,非收费,,,,,1.345,1.345,1.345,山岭,2,穆棱市公路事业发展中心, ,Y017231085,否,
S317,231085,三岔口—石岩镇,六峰村,南金厂,159.718,163.094,3.376,14,四级,否,1.0,12,水泥混凝土,6.0,3.5,22,30,0.05或6度,25.0,1977.0,2006.0,,0,否,否,非收费,,,,,3.376,1.876,1.456,山岭,4,穆棱市公路事业发展中心, ,C013231085,否,
S317,231085,三岔口—石岩镇,南金厂,头道沟经营所,163.094,169.381,6.287,14,四级,否,1.0,31,砂石路面,6.0,5.0,0,30,0.05或6度,25.0,1965.0,,,0,否,否,非收费,,,,,6.287,6.287,4.904,山岭,13,穆棱市公路事业发展中心, ,C919231085,否,
S317,231085,三岔口—石岩镇,头道沟经营所,胳膊弯,169.381,174.164,4.783,14,四级,否,1.0,12,水泥混凝土,5.0,3.5,22,40,0.05或6度,25.0,1962.0,2010.0,,0,否,否,非收费,,,,,4.783,4.783,3.731,山岭,6,穆棱市公路事业发展中心, ,Y552231085,否,
S317,231085,三岔口—石岩镇,胳膊弯,39林班,174.164,179.997,5.833,30,等外,否,,36,无路面,5.0,0.0,0,0,0.05或6度,50.0,1972.0,,,0,否,否,非收费,,,,,5.833,5.833,4.55,山岭,0,宁安市农村公路事业发展中心, ,近年新建,否,
S317,231085,三岔口—石岩镇,39林班,穆棱/宁安界,179.997,182.018,2.021,14,四级,否,1.0,31,砂石路面,5.0,4.0,0,30,0.05或6度,50.0,1972.0,,,0,否,否,非收费,,,,,2.021,2.021,2.021,山岭,7,宁安市农村公路事业发展中心, ,C900231084,否,
S317,231084,三岔口—石岩镇,穆棱/宁安界,[奋斗林场出点],182.018,190.186,8.168,14,四级,否,1.0,31,砂石路面,5.0,4.0,0,30,0.05或6度,50.0,1972.0,,,0,否,否,非收费,,,,,8.168,8.168,7.947,山岭,15,宁安市农村公路事业发展中心, ,C900231084,否,
S317,231084,三岔口—石岩镇,[奋斗林场出点],G201,190.186,257.202,67.016,14,四级,否,1.0,12,水泥混凝土,5.0,3.5,22,40,0.05或6度,50.0,1980.0,2010.0,,0,否,否,非收费,,,,,67.016,67.016,52.272,山岭,42,宁安市农村公路事业发展中心, ,C875231084,否,
S318,231086,东宁（老黑山）—汪清,南村,黑营桥,0.0,21.87,21.87,12,二级,否,2.0,12,水泥混凝土,12.0,9.0,22,60,0.05或6度,50.0,1974.0,2012.0,,0,否,否,非收费,,,,,21.87,21.143,17.577,山岭,42,东宁市公路养护中心, ,S321,是,
S318,231086,东宁（老黑山）—汪清,黑营桥,黑吉省界,21.87,58.698,36.828,13,三级,否,2.0,31,砂石路面,8.5,7.0,0,40,0.05或6度,25.0,1974.0,,,0,否,否,非收费,,,,,36.828,35.61,29.605,山岭,70,东宁市公路养护中心,2,S321,是,
S501,230522,友谊—宝清,一百连,六分场二队,0.0,21.368,21.368,13,三级,否,2.0,12,水泥混凝土,8.0,6.5,22,40,<0.05或6度以下,25.0,1968.0,2005.0,,0,否,否,非收费,,,,,21.368,21.368,21.354,平原,0,友谊县公路事业发展中心, ,X136,否,
S501,230522,友谊—宝清,六分场二队,友谊/宝清界,21.368,23.141,1.773,13,三级,否,2.0,12,水泥混凝土,8.0,6.5,22,40,<0.05或6度以下,25.0,1968.0,2005.0,,0,否,否,非收费,,,,,1.773,1.773,1.763,平原,1,友谊县公路事业发展中心, ,X136,否,
S501,230523,友谊—宝清,友谊/宝清界,宝清/五九七,23.141,26.196,3.055,13,三级,否,2.0,12,水泥混凝土,7.0,6.0,22,40,<0.05或6度以下,25.0,1960.0,2007.0,,0,否,否,非收费,,,,,3.055,3.055,2.655,平原,1,宝清县农村公路事业发展中心, ,X136,否,
S501,230523,友谊—宝清,宝清/五九七,五九七/宝清,26.196,48.715,22.519,13,三级,否,2.0,12,水泥混凝土,8.0,6.0,22,30,<0.05或6度以下,25.0,1952.0,2010.0,,0,否,否,非收费,,,,,22.519,17.2,16.3,微丘,9,农垦红局五九七公路站, ,X136,否,
S501,230523,友谊—宝清,五九七/宝清,高家村,48.715,51.392,2.677,13,三级,否,2.0,12,水泥混凝土,8.0,6.0,22,60,<0.05或6度以下,25.0,1960.0,2007.0,,0,否,否,非收费,,,,,2.677,2.677,2.677,平原,3,宝清县农村公路事业发展中心, ,X136,否,
S501,230523,友谊—宝清,高家村,保安村,51.392,63.111,11.719,12,二级,否,2.0,11,沥青混凝土,12.0,10.5,11,80,0.05或6度,50.0,1960.0,2022.0,,0,否,否,非收费,,,,,11.719,11.719,11.719,平原,13,宝清县公路事业发展中心, ,X136,是,
S501,230523,友谊—宝清,保安村,老道班,63.111,64.261,1.15,11,一级,否,4.0,11,沥青混凝土,24.5,20.0,19,60,0.05或6度,100.0,1960.0,2022.0,,0,否,否,非收费,,,,,1.15,1.15,1.15,平原,0,宝清县公路事业发展中心, ,X136,是,
S501,230523,友谊—宝清,老道班,幸福桥,64.261,64.757,0.496,12,二级,否,2.0,12,水泥混凝土,14.5,12.5,22,40,<0.05或6度以下,50.0,1960.0,2004.0,,0,否,否,非收费,,,,,0.496,0.496,0.356,平原,0,宝清县农村公路事业发展中心, ,X136,是,
