"序号","路线编号","路段简称","来源名称","来源编号","巡查日期","工程部位","病害类型","病害名称","发现时间","路线编号","方向","桩号","车道","位置","灾害长度","单位","自动识别可信度"
1866922763032891394,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+965,2,"115.398465,36.498542",0.562,米,0.98
1866922763032891395,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+967,2,"115.398445,36.498548",0.338,米,0.96
1866922763032891396,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+976,2,"115.398352,36.498582",0.406,米,0.98
1866922763032891397,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+977,2,"115.398334,36.498588",0.488,米,0.98
1866922763032891398,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+979,2,"115.398319,36.498593",0.479,米,0.98
1866922763032891399,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+981,2,"115.398295,36.498600",0.472,米,0.97
1866922763032891400,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+985,2,"115.398256,36.498618",0.45,米,0.98
1866922763032891401,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K604+993,2,"115.398173,36.498644",0.278,米,0.96
1866922763037085698,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+001,2,"115.398089,36.498673",0.455,米,0.98
1866922763037085699,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+004,2,"115.398066,36.498680",0.611,米,0.99
1866922763037085700,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+006,2,"115.398036,36.498690",0.567,米,0.97
1866922763037085701,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+009,2,"115.398011,36.498699",0.381,米,0.96
1866922763037085702,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+014,2,"115.397957,36.498718",0.347,米,0.98
1866922763037085703,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+018,2,"115.397914,36.498727",0.17,米,0.98
1866922763037085704,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+025,2,"115.397845,36.498753",0.418,米,0.96
1866922763037085705,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+028,2,"115.397809,36.498765",0.533,米,0.99
1866922763041280002,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+032,2,"115.397767,36.498780",0.183,米,0.97
1866922763041280003,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+040,2,"115.397694,36.498804",0.002,米,0.97
1866922763041280004,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+049,2,"115.397595,36.498833",0.166,米,0.96
1866922763041280005,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+052,2,"115.397564,36.498847",0.431,米,0.96
1866922763041280006,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+059,2,"115.397490,36.498869",0.265,米,0.98
1866922763041280007,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+062,2,"115.397468,36.498879",0.464,米,0.97
1866922763041280008,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+066,2,"115.397424,36.498894",0.352,米,0.98
1866922763041280009,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+068,2,"115.397405,36.498899",0.417,米,0.99
1866922763045474306,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+069,2,"115.397387,36.498904",0.357,米,0.99
1866922763045474307,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+071,2,"115.397368,36.498910",0.402,米,0.98
1866922763045474308,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+073,2,"115.397350,36.498916",0.384,米,0.98
1866922763045474310,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+075,2,"115.397329,36.498924",0.378,米,0.99
1866922763045474309,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+075,2,"115.397333,36.498923",0.533,米,0.97
1866922763045474311,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+088,2,"115.397190,36.498967",0.348,米,0.99
1866922763045474313,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+090,2,"115.397168,36.498975",0.317,米,0.99
1866922763045474312,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+090,2,"115.397175,36.498972",0.414,米,0.99
1866922763045474314,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+093,2,"115.397137,36.498985",0.348,米,0.99
1866922763049668610,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+094,2,"115.397134,36.498985",0.049,米,0.99
1866922763049668611,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+148,2,"115.396566,36.499162",0.418,米,0.98
1866922763049668612,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+152,2,"115.396529,36.499175",0.017,米,0.99
1866922763049668613,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+161,2,"115.396439,36.499205",0.408,米,0.98
1866922763049668614,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+170,2,"115.396341,36.499241",0.028,米,0.98
1866922763049668615,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+181,2,"115.396220,36.499263",0.341,米,0.97
1866922763049668616,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+190,2,"115.396127,36.499297",0.05,米,0.98
1866922763053862913,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+194,2,"115.396089,36.499311",0.447,米,0.96
1866922763053862914,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+197,2,"115.396058,36.499320",0.408,米,0.99
1866922763053862916,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+199,2,"115.396033,36.499328",0.524,米,0.99
1866922763053862915,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+199,2,"115.396042,36.499325",0.523,米,0.98
1866922763053862918,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+202,2,"115.396003,36.499338",0.444,米,0.99
1866922763053862917,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+202,2,"115.396007,36.499337",0.531,米,0.99
1866922763053862919,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+205,2,"115.395972,36.499347",0.479,米,0.99
1866922763053862920,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+206,2,"115.395964,36.499350",0.565,米,0.99
1866922763053862921,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+207,2,"115.395951,36.499354",0.493,米,0.97
1866922763058057218,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+210,2,"115.395920,36.499364",0.527,米,0.99
1866922763058057219,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+211,2,"115.395915,36.499366",0.523,米,0.99
1866922763058057221,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+214,2,"115.395880,36.499377",0.567,米,0.97
1866922763058057220,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+214,2,"115.395885,36.499375",0.486,米,0.99
1866922763058057222,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+219,2,"115.395832,36.499390",0.433,米,0.99
1866922763058057223,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+220,2,"115.395815,36.499396",0.343,米,0.99
1866922763058057225,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+229,3,"115.395743,36.499457",0.179,米,0.97
1866922763058057224,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+229,2,"115.395726,36.499423",0.009,米,0.97
1866922763062251522,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+241,2,"115.395603,36.499461",0.283,米,0.98
1866922763062251523,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+242,2,"115.395586,36.499467",0.32,米,0.98
1866922763062251524,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+244,2,"115.395570,36.499471",0.369,米,0.99
1866922763062251525,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+245,2,"115.395559,36.499475",0.416,米,0.99
1866922763062251526,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+247,2,"115.395533,36.499483",0.411,米,0.97
1866922763062251527,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+249,2,"115.395517,36.499489",0.327,米,0.97
1866922763062251528,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+250,2,"115.395503,36.499493",0.495,米,0.99
1866922763066445826,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+253,2,"115.395474,36.499502",0.495,米,0.99
1866922763062251529,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+253,2,"115.395479,36.499500",0.447,米,0.99
1866922763066445827,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+256,2,"115.395448,36.499511",0.55,米,0.97
1866922763066445828,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+257,2,"115.395429,36.499516",0.423,米,0.99
1866922763066445829,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+259,2,"115.395408,36.499522",0.385,米,0.99
1866922763066445831,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+261,2,"115.395388,36.499530",0.49,米,0.98
1866922763066445830,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+261,2,"115.395397,36.499526",0.387,米,0.98
1866922763066445832,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+263,2,"115.395367,36.499536",0.43,米,0.99
1866922763066445833,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+282,2,"115.395176,36.499595",0.487,米,0.97
1866922763066445834,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+284,2,"115.395157,36.499600",0.338,米,0.97
1866922763070640129,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+286,2,"115.395127,36.499607",0.466,米,0.98
1866922763070640130,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+287,2,"115.395118,36.499613",0.659,米,0.99
1866922763070640131,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+290,2,"115.395093,36.499622",0.401,米,0.99
1866922763070640132,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+291,2,"115.395076,36.499628",0.459,米,0.99
1866922763070640133,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+293,2,"115.395056,36.499635",0.13,米,0.97
1866922763070640134,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+315,2,"115.394831,36.499705",0.179,米,0.97
1866922763070640135,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+321,2,"115.394768,36.499721",0.421,米,0.98
1866922763070640136,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+323,2,"115.394745,36.499728",0.438,米,0.99
1866922763074834434,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+324,2,"115.394735,36.499731",0.436,米,0.99
1866922763074834435,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+326,2,"115.394710,36.499739",0.451,米,0.99
1866922763074834436,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+329,2,"115.394689,36.499745",0.416,米,0.99
1866922763074834437,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+330,2,"115.394676,36.499750",0.52,米,0.99
1866922763074834438,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+332,2,"115.394655,36.499757",0.556,米,0.99
1866922763074834439,G309,齐河茌平界-山东河北界,日间巡查,LQD-LZ-XC3-20241209-001,2024-12-09,202,小修工程类,条状修补,2024-12-09,G309,上行,K605+342,2,"115.394548,36.499789",0.533,米,0.98
